case_id,source_grounding_status,mandatory_factual_sufficiency_status,fact_unit_coverage_status,translation_equivalence_status,language_sanity_status,language_sanity_detail,placeholder_equivalence_status,placeholder_detail,duplicate_sentence_status,duplicate_sentence_detail,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,leakage_detail,numerical_unit_status,number_detail,deterministic_issues,deterministic_review_issues,deterministic_pass,semantic_qc_status,semantic_issues,manual_review_required,final_pass
KR_adf561060b125d6b87,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":533,""reason"":null,""status"":""pass""},""ko"":{""hangul"":145,""latin"":44,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_C]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]""],""ko"":[""[COMPANY_C]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""12"":1,""2000"":1,""26"":1},""target"":{""12"":1,""2000"":1,""26"":1}}",[],[],True,pass,[],False,True
KR_af61f4590681c75f54,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":706,""reason"":null,""status"":""pass""},""ko"":{""hangul"":216,""latin"":179,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_D]""],""ko"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1948"":1,""1953"":1,""1958"":1,""1997"":1,""1999"":1,""2"":2,""2004"":1,""2013"":1,""2018"":1,""2023"":1,""28"":1,""29"":1,""31"":1,""8"":1},""target"":{""1948"":1,""1953"":1,""1958"":1,""1997"":1,""1999"":1,""2"":2,""2004"":1,""2013"":1,""2018"":1,""2023"":1,""28"":1,""29"":1,""31"":1,""8"":1}}",[],[],True,pass,[],False,True
KR_b1623e21ca7095a358,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1070,""reason"":null,""status"":""pass""},""ko"":{""hangul"":224,""latin"":212,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[ORGANIZATION_C]"",""[ORGANIZATION_D]"",""[PERSON_A]""],""ko"":[""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[ORGANIZATION_C]"",""[ORGANIZATION_D]"",""[PERSON_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""2019"":1,""4"":1,""9"":1},""target"":{""1"":7,""2019"":1,""4"":1,""9"":1}}",[],"[""numerical_unit_status""]",True,review,"[""Unsupported mental-distress content was added in English."",""Factual content is duplicated in English."",""Court/litigation posture is retained in the final English text."",""English adds court attribution not present in the corresponding source for the opening facts."",""The two language versions are not substantively equivalent because English contains unsupported mental-distress claims omitted from Korean.""]",False,False
KR_b24448d722a0190549,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2530,""reason"":null,""status"":""pass""},""ko"":{""hangul"":733,""latin"":236,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[ORGANIZATION_B]"",""[ORGANIZATION_C]"",""[ORGANIZATION_D]"",""[PERSON_A]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_H]"",""[PERSON_I]""],""ko"":[""[ORGANIZATION_B]"",""[ORGANIZATION_C]"",""[ORGANIZATION_D]"",""[PERSON_A]"",""[PERSON_C]"",""[PERSON_D]"",""[PERSON_H]"",""[PERSON_I]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":3,""10"":1,""11"":1,""16"":1,""2"":1,""20"":1,""2000"":2,""2002"":4,""26"":1,""28"":1,""3"":1,""30"":1,""300"":1,""400"":1,""8"":2,""9"":1},""target"":{""1"":3,""10"":1,""11"":1,""16"":1,""2"":1,""20"":1,""2000"":2,""2002"":4,""26"":1,""28"":1,""3"":2,""30"":1,""300"":1,""400"":1,""8"":2,""9"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
KR_b7cbce3536a0f4f763,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2166,""reason"":null,""status"":""pass""},""ko"":{""hangul"":623,""latin"":405,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[COMPANY_E]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PRODUCT_B]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[COMPANY_E]"",""[CURRENCY_AMOUNT_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PRODUCT_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""10"":1,""12"":1,""16"":1,""2"":2,""2007"":2,""2008"":2,""2009"":1,""3"":1,""4"":1,""6"":2,""7"":1,""8"":2},""target"":{""10"":1,""12"":1,""16"":1,""2"":2,""2007"":2,""2008"":2,""2009"":1,""3"":1,""4"":1,""6"":2,""7"":1,""8"":2}}",[],[],True,pass,[],False,True
KR_b7d634c2e03993e164,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1090,""reason"":null,""status"":""pass""},""ko"":{""hangul"":331,""latin"":126,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[INSTITUTION_A]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""ko"":[""[INSTITUTION_A]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1},""target"":{""1"":1}}",[],[],True,pass,[],False,True
KR_b8c149d3a7eebfddda,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1575,""reason"":null,""status"":""pass""},""ko"":{""hangul"":473,""latin"":169,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_C]""],""ko"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_C]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1995"":3,""1996"":3},""target"":{""1995"":3,""1996"":3}}",[],[],True,review,"[""The final text retains a procedural/legal disposition: discontinuation of company reorganization proceedings and the resulting declaration of bankruptcy.""]",False,False
KR_b8f7e4d96ca6d41527,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":2481,""reason"":null,""status"":""pass""},""ko"":{""hangul"":607,""latin"":429,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[INSTITUTION_A]"",""[LOCATION_A]"",""[PERSON_A]"",""[PRODUCT_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[INSTITUTION_A]"",""[LOCATION_A]"",""[PERSON_A]"",""[PRODUCT_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""0.1"":1,""1"":2,""1965"":1},""target"":{""0.1"":1,""1"":2,""1965"":1}}",[],[],True,review,"[""A substantive fact about [COMPANY_A] and [COMPANY_B]'s foreseeable risk and failure to take sufficient preventive measures is missing from neutral_fact_ko, so the bilingual records are not semantically complete."",""The final texts retain legal/adjudicative conclusions about probable causation and determination of harm rather than stating only neutral underlying facts.""]",False,False
KR_b9478acaee2bfa081a,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1373,""reason"":null,""status"":""pass""},""ko"":{""hangul"":370,""latin"":233,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PROPERTY_A]"",""[PROPERTY_B]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[ORGANIZATION_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PROPERTY_A]"",""[PROPERTY_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""11"":1,""1988"":1,""1994"":1,""2008"":1,""21"":1,""25"":1,""3"":1,""5"":1,""7"":1},""target"":{""1"":1,""11"":1,""1988"":1,""1994"":1,""2008"":1,""21"":1,""25"":1,""3"":1,""5"":1,""7"":1}}",[],[],True,pass,[],False,True
KR_bb48d36e58640760a7,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":896,""reason"":null,""status"":""pass""},""ko"":{""hangul"":280,""latin"":140,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[LOCATION_A]"",""[PERSON_A]"",""[PRODUCT_A]""],""ko"":[""[COMPANY_A]"",""[LOCATION_A]"",""[PERSON_A]"",""[PRODUCT_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""15"":1,""20"":1,""40"":1},""target"":{""1"":1,""15"":1,""20"":1,""40"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
KR_bca778095d79c8e711,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":1751,""reason"":null,""status"":""pass""},""ko"":{""hangul"":461,""latin"":317,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[COMPANY_E]"",""[COMPANY_F]"",""[COMPANY_G]"",""[COMPANY_H]"",""[COMPANY_I]"",""[PRODUCT_A]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[COMPANY_E]"",""[COMPANY_F]"",""[COMPANY_G]"",""[COMPANY_H]"",""[COMPANY_I]"",""[PRODUCT_A]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",pass,"{""source"":{""1"":1,""11"":1,""2013"":1,""3"":1},""target"":{""1"":1,""11"":1,""2013"":1,""3"":1}}",[],[],True,review,"[""The final record redundantly duplicates the factual occurrence of the product falling and being damaged during discharge and the resulting repair-cost expenditure in both languages.""]",False,False
KR_bcc14552a5ebdd0945,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":898,""reason"":null,""status"":""pass""},""ko"":{""hangul"":279,""latin"":121,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""ko"":[""[COMPANY_A]"",""[PERSON_A]"",""[PERSON_B]"",""[PERSON_C]"",""[PERSON_D]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""12"":1,""19"":1,""2004"":1,""21"":1,""30"":1,""6"":1},""target"":{""00"":1,""12"":1,""19"":1,""2004"":1,""21"":1,""30"":1,""6"":1}}",[],"[""numerical_unit_status""]",True,pass,[],False,True
KR_bd5712bcc29293f8e7,pass,pass,pass,pass,pass,"{""en"":{""hangul"":0,""latin"":3389,""reason"":null,""status"":""pass""},""ko"":{""hangul"":908,""latin"":390,""reason"":null,""status"":""pass""}}",pass,"{""en"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[COMPANY_F]"",""[COMPANY_G]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]""],""ko"":[""[COMPANY_A]"",""[COMPANY_B]"",""[COMPANY_C]"",""[COMPANY_D]"",""[COMPANY_F]"",""[COMPANY_G]"",""[ORGANIZATION_A]"",""[ORGANIZATION_B]"",""[PERSON_A]"",""[PERSON_B]""],""status"":""pass""}",pass,"{""en"":{""duplicates"":[],""status"":""pass""},""ko"":{""duplicates"":[],""status"":""pass""}}",pass,pass,pass,"{""en"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}},""ko"":{""jurisdiction_leakage_evidence"":[],""jurisdiction_leakage_status"":""pass"",""legal_leakage_evidence"":[],""legal_leakage_status"":""pass"",""procedural_leakage_status"":""pass"",""strict_leakage_evidence"":{""currency"":[],""customary_unit"":[],""jurisdiction_placeholder"":[],""kr_institution"":[],""legal_conclusion"":[],""procedural"":[]}}}",fail,"{""source"":{""1"":1,""10"":1,""2004"":1,""2006"":1,""2011"":2,""2012"":1,""2014"":2,""2016"":1,""3"":3,""31"":1,""4"":1,""7"":1},""target"":{""1"":1,""10"":1,""2"":1,""2004"":1,""2006"":1,""2011"":2,""2012"":1,""2014"":2,""2016"":1,""3"":3,""31"":1,""4"":1,""7"":1}}",[],"[""numerical_unit_status""]",True,review,"[""The final text retains litigation posture/procedural language by dating [PERSON_B]'s position to the conclusion of proceedings in the original instance (and, in Korean, the close of oral arguments in the original instance)."",""The final text redundantly repeats the substantive fact that [COMPANY_A] bears the loss when [COMPANY_B]'s share price falls below its contract-date level.""]",False,False
