case_id,case_family_id,origin_country,origin_state,court_name,court_level,decision_date,case_number_or_citation,primary_domain,liability_theories,domain_review_status,domain_evidence,source_case_id,lower_court_supplemented,neutral_fact_source_language,neutral_fact_ko_chars,neutral_fact_en_chars,source_grounding_status,legal_leakage_status,procedural_leakage_status,jurisdiction_leakage_status,translation_equivalence_status,language_sanity_status,duplicate_sentence_status,text_review_provenance,replacement_status,replacement_reason,analysis_split,raw_text_sha256,neutral_fact_source_sha256,neutral_fact_ko_sha256,neutral_fact_en_sha256
KR_4b24e5a20e1f1ddead,FAM_da2eba6cdc053afe,KR,,대법원,supreme,2008-04-24,2006다32132,other_civil_liability,"[""국가배상책임"", ""경찰공무원의 직무상 위법행위 또는 부작위로 인한 손해배상""]",independent_agreement,"[""를 회피하기 위한 조치를 취할 수 있는 가능성이 있는지 여부 등을 종합적으로 고려하여 볼 때, 그것이 객관적 정당성을 상실하여 현저하게 불합리하다고 인정되지 않는다면 그와 다른 조치를 취하지 아니한 부작위를 내세워 국가배상책임의 요건인 법령 위반에 해당한다고 할 수 없다(대법원 1998. 5. 8. 선고 97다54482 판결, 대법원 2004. 9. 23. 선고 2003다49009 판결, 대법원 2007. 10. 25. 선고 2005다23438 판결 등 참조). \n  원심이 적법하게 확정한 사실과 기록에 의하면, 원고는 청주시 상당구 탑동 소재 (상호 생략) 식"", ""에 위임되어 있으므로, 경찰관이 구체적 상황하에서 그 인적·물적 능력의 범위 내에서의 적절한 조치라는 판단에 따라 범죄의 진압 및 수사에 관한 직무를 수행한 경우, 경찰관에게 그와 같은 권한을 부여한 취지와 목적, 경찰관이 다른 조치를 취하지 아니함으로 인하여 침해된 국민의 법익 또는 국민에게 발생한 손해의 심각성 내지 그 절박한 정도, 경찰관이 그와 같은 결과를 예견하여 그 결과를 회피하기 위한 조치를 취할 수 있는 가능성이 있는지 여부 등을 종합적으로 고려하여 볼 때, 그것이 객관적 정당성을 상실하여 현저하게 불합리하다고 인정되지 않는다면 그와 다른 조치를 취하지 아니한 부작위를 내세워 국가배상책""]",85650,False,ko,439,873,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,c43204daa398ffdf139bd1d0ef24dc7e068587963d58fd020f3c54fc1e64d720,3cd15602663a86852d606501c2573fcf8d13785e82cc3ef76f1ddd0468fa736c,3cd15602663a86852d606501c2573fcf8d13785e82cc3ef76f1ddd0468fa736c,6a8dd9667018a194ca5603aa8d8cb8362e8e4750bca0752340656c04488cc46d
KR_4e2107bebbe71bff1d,FAM_45b68ecafbdf25b9,KR,,대법원,supreme,2014-04-24,2014다201087,general_negligence_personal_injury,"[""국가배상법상 영조물의 설치·관리 하자 책임"", ""도로 관리자의 손해배상책임"", ""운전자의 음주운전 및 전방주시의무 위반 과실""]",accepted_primary,"[""소외 1이 혈중알코올농도 0.137%의 술에 취한 상태에서 차량을 운전한 과실로 도로가에 설치된 철제울타리를 들이받는 사고가 발생하여 차량 조수석에 같이 탄 소외 2가 사망하는 사고가 발생하였는바"", ""이 사건 사고는 술에 취한 상태에서 전방주시 의무 등을 게을리한 차량 운전자의 운전미숙이나 과실 때문에 발생한 것일 뿐""]",187244,False,ko,267,612,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,866f52a78bd50a7ea18d7f50e13caf45bc8d87afd0a825b98961ef84afc07323,c7ed9c1eb230aabe5b606826c33a28e07c5f57b65f0bdb20a2ac5a8fb3c83833,c7ed9c1eb230aabe5b606826c33a28e07c5f57b65f0bdb20a2ac5a8fb3c83833,4ecc348b80262008399dd9450469e1907438e2e3714111c57ee8d1299be4bf82
KR_4ea4b7c552d041ba9e,FAM_e97e2491ca1a461b,KR,,대법원,supreme,2002-05-10,2000다50213,other_civil_liability,"[""명예훼손에 의한 불법행위"", ""과실에 의한 명예훼손 손해배상"", ""위자료""]",independent_agreement,"[""명예훼손에 의한 불법행위가 성립하려면 피해자가 특정되어 있어야 하지만"", ""피고들은 각 피해자들이 입은 각 손해를 배상할 책임이 있다고 판단하였는바"", ""피고들의 위 각 보도는 피고들의 과실에 기인한 것이므로, 피고들은 각 피해자들이 입은 각 손해를 배상할 책임이 있다고 판단한 것은 정당한 것으로 수긍이 가고""]",81506,False,ko,1301,2454,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,development,d9d30b602863611c3d760463c1d63ec673e7a7e008903eb2a377aa82ec70ad05,83401daa501f6f7524a881ae51f2fae66dc02dbaa45a4ab532a2d419e49633c3,83401daa501f6f7524a881ae51f2fae66dc02dbaa45a4ab532a2d419e49633c3,31e27a28c7019e4383b57faf261b3c6bb635f23c7ffca8175957e7ba41ed6f84
KR_517073e205fb216efb,FAM_8800b96c6da4f29e,KR,,대법원,supreme,2009-07-23,2006다87798,other_civil_liability,"[""국가배상책임"", ""공무원의 직무상 과실에 따른 손해배상책임"", ""상당인과관계""]",accepted_primary,"[""우편집배원이 압류 및 전부명령 결정 정본을 특별송달하는 과정에서 민사소송법을 위반하여 부적법한 송달을 하고도 적법한 송달을 한 것처럼 우편송달보고서를 작성하여 압류 및 전부의 효력이 발생한 것과 같은 외관을 형성시켰으나, 실제로는 압류 및 전부의 효력이 발생하지 아니하여 집행채권자로 하여금 피압류채권을 전부받지 못하게 함으로써 손해를 입게 한 경우에는, 우편집배원의 위와 같은 직무상 의무위반과 집행채권자의 손해 사이에는 상당인과관계가 있다고 봄이 상당하고, 국가는 국가배상법에 의하여 그 손해에 대하여 배상할 책임이 있다고 할 것이다"", ""우편집배원 소외 3이 이 사건 결정정본을 부적법하게 송달한 직무상의 과실과 원고가 그 피압류채권인 계약이행보증금 반환채권 2억 원 중 1억 원을 전부받지 못하게 됨으로써 입게 된 손해 사이에는 상당인과관계가 있다고 봄이 상당하다고 할 것이다""]",138672,False,ko,561,1100,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,0b83ddeb75001fe90cecc3828781dd3ca5df111dc57ed3c8e9175b8194578b6f,50211baea53e1ee9baf165395199a0f759472d7b77cac11eed26b041f8724ce1,50211baea53e1ee9baf165395199a0f759472d7b77cac11eed26b041f8724ce1,4d7f67a6478e819a995e973ce17abfabbc88a617dd21f72c1063b2b61f8de857
KR_5b6e230014dd4d5663,FAM_20db9e5bfca341bc,KR,,대법원,supreme,2025-07-18,2020다263758,product_liability,"[""제조물 결함 책임"", ""제품 결함과 사고 사이의 인과관계"", ""제조물책임의 증명책임 완화""]",independent_agreement,"[""제품의 결함을 이유로 제조업자에게 손해배상책임을 지우는 경우"", ""이 사건 자동차의 결함으로 이 사건 사고가 발생하였음이 추정되려면"", ""제조물책임의 증명책임 완화에 관한 법리를 오해함으로써""]",614321,False,ko,850,1744,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,b41279a57cfcb13845d91017edce86b5bed08d6dc0634e1f5ef589fb24a5b647,92aaeaddd0396c89f769d8a891565476869d021fb887b61d4408baf037054e3b,92aaeaddd0396c89f769d8a891565476869d021fb887b61d4408baf037054e3b,1474c47ba8cc4220cbc4a55a398c5fe9da157518b6b84c1203661b14f22f1335
KR_5be8caa54d55da9c2d,FAM_b0591ed91d1a8149,KR,,대법원,supreme,2000-01-21,98다50586,medical_professional_liability,"[""의료과실"", ""의료기관의 사용자책임"", ""사망으로 인한 손해배상"", ""인과관계"", ""책임제한""]",independent_agreement,"[""인간의 생명과 건강을 담당하는 의사에게는 그 업무의 성질에 비추어 위험 방지를 위하여 필요한 최선의 주의의무가 요구되고"", ""소외 2 등 피고 병원의 의사와 간호사들이 소외 1을 방치하고, 그로 인하여 소외 2 등은 소외 1의 심부정맥혈전증(深部靜脈血栓症) 및 폐전색증(肺栓塞症)의 발병 사실 또는 그 가능성을 신속히 감지하지 못하고, 그에 대한 조속한 진단 및 응급치료 시기를 놓친 의료상의 과실이 있다고 보아""]",230175,False,ko,626,1489,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,"보험계약상 보험금 지급 및 소송대행의무 불이행에 따른 계약상 손해배상만을 다루는 사건으로, 보험-커버리지 및 계약상 지급 분쟁에 해당하며 독립적인 민사책임의 실체적 본안 쟁점이 아니다.",confirmatory,1e632221f277a31b65fbb1ebb93118a0bbde60b7496cd5e516027f0858f3ce05,bbd8fca8d394cd6af153e42e8d1a0582977ce46a3765e474f718ab825e544436,bbd8fca8d394cd6af153e42e8d1a0582977ce46a3765e474f718ab825e544436,d59c6d9bfb721d844234fc8ea4deed5443ff57e987f4554676355ff006a01070
KR_5beca7bd705b05bb94,FAM_e03c8dd67e56de2e,KR,,대법원,supreme,2007-09-07,2005다69540,medical_professional_liability,"[""의사의 설명의무 위반"", ""의료행위의 중대한 부작용에 관한 사전 설명의무""]",independent_agreement,"[""의사는 환자에게 수술 등 침습을 가하는 과정 및 그 후에 나쁜 결과 발생의 개연성이 있는 의료행위를 하는 경우"", ""피고들이 무혈성 골괴사라는 심각한 부작용을 초래할 수 있는 스테로이드제제를 투여함에 있어서 설명의무를 위반""]",145336,False,ko,68,128,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,f91eb9bf2e0fde54c15d69989d644a74b65b90accd40938ed38778ee567f47db,af4b1f8c10d5bfcf06250b4bd6af3d10b68bb07de63da093becc4330b0c40308,af4b1f8c10d5bfcf06250b4bd6af3d10b68bb07de63da093becc4330b0c40308,1a4a69a858e69ba359e23137962284a9cb8f9c66e55c4c0eeb968d8e249282db
KR_5ebeddec620aad3412,FAM_85ab51cc25d15425,KR,,대법원,supreme,2010-02-11,2009다94278,general_negligence_personal_injury,"[""자전거 운전자의 진로 변경 주의의무 위반에 따른 과실 불법행위 손해배상""]",accepted_primary,"[""자전거도로를 운행하는 자전거의 운전자가 진로를 변경하고자 하는 경우에 다른 자전거의 정상적인 통행에 장애를 줄 우려가 있는 때에는 진로를 변경하여서는 아니 되고"", ""피고에게 이 사건 사고로 인하여 원고가 입은 손해를 배상할 책임이 있다고 판단하였다.""]",215603,False,ko,691,1314,pass,pass,pass,pass,pass,pass,pass,external_manual_review_182_authoritative,retained,,confirmatory,6fdc03ca7207c6bd620311c0c9c928010bcab7701421ab6a35b81f3d4b2c708a,52f8ff080f63579dac02b3e1cd3997863a351ae8fdf656a3259771943fb6fdb8,52f8ff080f63579dac02b3e1cd3997863a351ae8fdf656a3259771943fb6fdb8,a3644173fb3648fbb26c914b598dc5cfb668b4e0acba8cd101ff32e72bf2ed7b
KR_60ac72230335410754,FAM_35ef3c0d9a4c9778,KR,,대법원,supreme,2001-09-04,2001다9496,general_negligence_personal_injury,"[""자동차 운행 중 사고로 인한 불법행위 손해배상"", ""중증 뇌손상 후유증에 따른 향후치료비·개호비·일실수입 손해""]",accepted_primary,"[""자동차사고로 인하여 이정호가 제3자에 대하여 부담하게 되는 모든 손해배상책임"", ""위 승용차를 운전하다가 그 당시 35세 1월 남짓된 원고에게 중증(重症)의 뇌좌상 등을 입게 한 이 사건 사고"", ""이 사건 사고로 인하여 원고가 입은 손해""]",80850,False,ko,911,2249,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,development,9a12eebef4190f0ad998eddde87561c12c5019db1664cf6759ad8e8f6d0a1fe8,0542c32fb2e9de94fc8c73bde348f47c0e7fc9b826e1d20c6a66c152fbc01f02,0542c32fb2e9de94fc8c73bde348f47c0e7fc9b826e1d20c6a66c152fbc01f02,9bc9f0a91eff5a9ba8d00192a6edd63a04199c979054c536806b9a8899385811
KR_61112d3135e80de786,FAM_06d2f57a39a9d993,KR,,대법원,supreme,2009-12-24,2008다3640,general_negligence_personal_injury,"[""불법행위"", ""항공기 승무원들의 과실에 의한 사망"", ""정신적 손해에 대한 위자료""]",accepted_primary,"[""이른바 항공기사고로 인한 불법행위의 경우에는 통상의 교통사고와 달리 위자료 산정에 있어 참작되어야 할 다음과 같은 특수한 사정이 있다."", ""이 사건 사고는 항공기 승무원들의 중대하고 전적인 과실로 발생하였고 그 승객들에게는 아무런 과실이 없었던 점""]",143679,False,ko,340,625,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,07b85eabf1591fbbe729627c93bef4390ea3012f586fb745126675842055f2a2,5576e525fae0cec18f555761d60805e4bbf66b8f197e925face04c9885c5d2a2,5576e525fae0cec18f555761d60805e4bbf66b8f197e925face04c9885c5d2a2,321f830d1d6e14bfcf6f5e9d0daca84aa07a2bfcb6758ad039597aecb4a93886
KR_644078b169f572b0fe,FAM_b2a5af8c27108f34,KR,,대법원,supreme,2023-06-01,"2020다238639, 238646",other_civil_liability,"[""부정경쟁행위에 따른 손해배상"", ""상표권 침해에 따른 손해배상""]",accepted_primary,"[""부정경쟁행위로 영업상의 이익을 침해당한 자가 부정경쟁방지법 제5조에 따른 손해배상을 청구하는 경우"", ""이 사건 제1, 2, 5, 6, 7, 9 상표권 침해행위에 의하여 피고가 받은 이익액을 계산하여 그 이익액을 부정경쟁방지법 제14조의2 제2항과 상표법 제110조 제3항에 따라 원고의 손해액으로 일단 추정"", ""피고가 상호를 변경하여 변경등기를 마칠 때까지 원고의 상호와 유사한 ‘삼화기업 주식회사’라는 상호를 사용하여 영업 활동을 한 행위는 구 부정경쟁방지법 제2조 제1호 (나)목의 부정경쟁행위에 해당한다고 판단하였다.""]",239735,False,ko,391,689,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,059dddef94e299f427e9fe85cbb12b58ffb277bd021e8723c524aae3eb6fb4ea,2c83675dfcf6ae9f5f1cd39fe9c625949ce48dd2f4ba41baf2f887214ac630dc,2c83675dfcf6ae9f5f1cd39fe9c625949ce48dd2f4ba41baf2f887214ac630dc,136f7119dc34b0e6d7cf6df6644d2b29de8fda1db980640d674e59bae18ea0c1
KR_6623c47ec5cdef48bc,FAM_2742e36b0f6ca977,KR,,대법원,supreme,2002-03-29,2000다61947,medical_professional_liability,"[""medical malpractice"", ""breach of the duty to explain"", ""tort liability"", ""nonperformance liability""]",independent_agreement,"[""평가할 만한 수치인데다가 산모의 나이, 체중 등을 고려할 때 이상이 없다는 판정 결과가 나오자, \n 피고 2는 이를 토대로 1997. 4. 13.경 위 원고에게 태아의 상태가 정상이라고 알려 주었으나, 위 피고는 위 원고에게 트리플마커 검사가 선별검사에 불과하여 검출률이 60%밖에 되지 아니하므로 기형아 여부의 확진을 위하여는 양수천자 등 좀더 정확한 검사방법을 택하여야 한다는 점에 관하여는 아무런 설명을 하지 않은 사실, (8) \n 원고 1은 \n 원고 2의 남편이고, \n 원고 3은 \n 원고 1의 어머니인 사실을 각 인정하고 나서, \n 피고 2는 트리플마커 검사만을 기초로 태아가 정상이라고 말하였을 뿐 트리플마커"", ""피고 2가 위와 같은 설명을 하지 않은 것이 의료상의 과실에 해당한다고 본 원심의 판단은 설명의무 위반으로 인한 채무불이행 또는 불법행위책임에 관한 법리를 오해한 잘못이 있다고 할 것이다.""]",145341,False,ko,600,1155,pass,pass,pass,pass,pass,pass,pass,replacement_generation_and_direct_qc_v3,replacement_v3,minimum balancing swap required for exact KR-US domain equality,confirmatory,c4d60259224bba047c623b34696c29f7b88bd21fc94374ae3e5d0b12b9d84747,8f7273ebc5c13159cb235e84db49297fae47e812492572e2fa8141b304745a74,8f7273ebc5c13159cb235e84db49297fae47e812492572e2fa8141b304745a74,aa94d5249a64e143561a9878ca072cadd2e2144e8799fb43cb25998616fd614e
KR_68e0deec401c3edd58,FAM_d327d178f6ed4a38,KR,,대법원,supreme,2007-09-06,2005다25021,other_civil_liability,"[""제3자의 채권침해로 인한 불법행위책임"", ""채권침해에 대한 고의·과실 및 위법성""]",independent_agreement,"[""제3자의 채권침해가 반드시 언제나 불법행위로 되는 것은 아니고"", ""제3자가 채무자의 책임재산을 감소시키는 행위를 함으로써 채권자로 하여금 채권의 실행과 만족을 불가능 내지 곤란하게 한 경우"", ""제3자가 채권자에 대한 관계에서 직접 불법행위책임을 지기 위하여는"", ""피고의 명의수탁에 의하여 원고의 채권이 침해되었음을 이유로 불법행위책임을 지우려면""]",85279,False,ko,1013,1980,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,be2aadfe98279f5ce0f3d5be55192e6cca2f3222f3d39d5add086ae011d08187,721d049ce038f47b9993e1506d942f99af054039aa02f8c5ab810f4cc799f5cc,721d049ce038f47b9993e1506d942f99af054039aa02f8c5ab810f4cc799f5cc,ac45bd82f86ca8c7d75b9ed9d2373ae582ca30412ebe20db8b57a5d558fa4534
KR_6c7baac3a6e3991c4e,FAM_6406f9bddbaec695,KR,,대법원,supreme,2000-04-25,99다54998,general_negligence_personal_injury,"[""공공시설물(도로)의 설치·관리상 하자에 따른 국가배상책임"", ""운전자의 안전운전의무 위반에 따른 과실책임""]",accepted_primary,"[""이 사건 교통사고로 인한 손해를 배상할 책임이 있다고 판단하였다."", ""피고의 이 사건 도로 관리상의 하자 여부에 대한 판단"", ""소외 망인은 당시의 도로 상황 등에 대한 주의를 게을리 한 채 안전운전을 하지 않고 무모하게 과속하다가 이 사건 사고를 야기한 것으로 보인다.""]",229529,False,ko,839,2016,pass,pass,pass,pass,pass,pass,pass,external_manual_review+v3_final_qc_direct_source_adjudication,retained,,confirmatory,b9ab288d3e5f8191f2086ef6ceed40157017156141722d14fa7fd68139526da8,8990100c3e909d152c7341dd9ce99a6c6ae2c8f2a8ebac452ed42462d55e7ab4,8990100c3e909d152c7341dd9ce99a6c6ae2c8f2a8ebac452ed42462d55e7ab4,f9078945ad0711d395753539a18b4b1e1ff1abc37cabfdcecb5abb87cc92f8dd
